age,income,employment_type,marital_status,time_spent_on_platform,number_of_sessions,fields_filled_percentage,previous_year_filing,device_type,referral_source,completed_filing
29,26305,contractor,married,78.16029290237067,11,0.929420485481317,1,mobile,organic_search,1
28,34327,unemployed,single,89.45128970942808,14,0.451490486551894,1,desktop,organic_search,1
43,25322,unemployed,single,82.21677673677843,12,0.7895758780287316,1,mobile,organic_search,1
43,113410,contractor,divorced,90.7202543053766,14,0.4728234409548231,0,mobile,organic_search,1
49,70017,full_time,divorced,118.27520804315787,11,0.6212525024685436,0,desktop,friend_referral,0
20,23748,full_time,divorced,83.80008137893229,10,0.4305750260610737,0,mobile,organic_search,1
64,66715,part_time,divorced,103.86710447301152,10,0.8776780545678825,0,mobile,organic_search,1
49,117228,unemployed,divorced,91.82578944520402,10,0.5816656464017502,0,mobile,organic_search,1
57,70255,part_time,married,113.30788996031498,14,0.4962833743526832,1,tablet,social_media_ad,1
34,57792,unemployed,married,91.34608018860293,10,0.8277645931229249,0,desktop,friend_referral,1
35,90871,unemployed,married,107.44961326389502,11,0.449411575385146,0,tablet,friend_referral,1
29,113309,full_time,married,89.5927298032577,8,0.456349282442141,1,desktop,social_media_ad,1
58,97506,unemployed,married,66.03642341249486,10,0.5090780789438105,0,desktop,friend_referral,1
21,36626,full_time,married,42.24731398565688,10,0.8396822590694335,1,desktop,friend_referral,1
22,54268,unemployed,single,90.46891832608031,6,0.4773214682575131,1,tablet,social_media_ad,1
30,23225,full_time,single,136.54629412281338,15,0.6499895238866753,0,mobile,friend_referral,1
19,104585,part_time,divorced,121.05516439927248,16,0.4671657641035599,1,tablet,friend_referral,1
20,118850,part_time,single,146.22575729638726,13,0.5729565323065382,1,mobile,friend_referral,1
29,115184,contractor,single,78.98215535202608,9,0.7147006213502722,0,desktop,social_media_ad,1
27,66228,full_time,divorced,106.02658806347002,4,0.7545639245804074,0,tablet,organic_search,1
27,50270,unemployed,single,114.39727915900284,7,0.5222035117070448,1,desktop,friend_referral,1
59,69500,part_time,married,149.16900686002833,12,0.4187214927931165,1,mobile,organic_search,1
56,92013,unemployed,single,93.24106465862086,11,0.8433557377872515,1,mobile,organic_search,1
44,60736,full_time,single,105.34641018756275,6,0.6293946647468509,0,desktop,organic_search,1
36,94694,full_time,divorced,119.36613026519936,14,0.6700284620148775,1,tablet,organic_search,1
52,67307,part_time,married,113.35028470794364,14,0.7337209972702415,0,desktop,social_media_ad,1
23,68920,part_time,single,119.96090443271954,12,0.7076683176566047,1,tablet,organic_search,1
45,65254,contractor,married,133.2862924284862,9,0.528097281647714,0,mobile,organic_search,1
32,45279,contractor,divorced,70.44672619992744,7,0.7994826536186006,1,desktop,organic_search,0
54,112115,contractor,divorced,94.11345673030984,4,0.7326121028549883,0,tablet,social_media_ad,1
31,118162,contractor,single,80.21914278386862,11,0.5355922528599265,0,tablet,organic_search,0
46,110417,unemployed,married,86.34571367693168,5,0.4889213945178396,0,tablet,friend_referral,1
64,26511,full_time,single,73.67674966436319,10,0.9830809670315376,0,mobile,organic_search,1
50,64757,unemployed,divorced,78.14019773006682,7,0.4876762859756697,0,tablet,organic_search,1
59,47785,contractor,divorced,88.13367530846112,11,0.438376170232316,0,tablet,organic_search,1
44,21313,part_time,single,94.8725879288098,9,0.5838160618246155,0,mobile,organic_search,1
32,101163,full_time,married,73.24001684839146,7,0.5136982350638886,0,mobile,friend_referral,1
50,34209,unemployed,divorced,90.37036012424008,18,0.5046745476325208,0,tablet,friend_referral,0
62,70508,part_time,married,88.82976311820653,9,0.6551183541127685,0,tablet,social_media_ad,1
54,77378,unemployed,single,109.2775841209078,17,0.5118068003582109,0,desktop,friend_referral,0
40,87005,full_time,divorced,103.64195824993956,9,0.4225528549426409,1,mobile,organic_search,1
31,66121,part_time,single,131.25336179495517,9,0.4483199543836168,1,desktop,friend_referral,1
22,93870,contractor,divorced,99.86432720001356,9,0.7950305841695288,0,tablet,friend_referral,1
18,73218,part_time,single,106.18605881548518,8,0.9521469666997114,0,tablet,friend_referral,1
61,39229,full_time,divorced,81.15692289620796,14,0.6389154116002813,0,tablet,organic_search,0
63,101383,unemployed,married,120.8382865084158,6,0.8176046865840263,1,tablet,organic_search,1
41,64237,full_time,married,105.5557639678542,10,0.5652557116015702,0,tablet,friend_referral,1
38,32336,unemployed,single,144.8351966092709,9,0.5115024380158885,0,desktop,friend_referral,1
41,34559,part_time,divorced,110.65905442035668,5,0.464544000484572,0,mobile,social_media_ad,1
56,99955,full_time,single,104.30897077816556,12,0.5325712249408915,0,tablet,friend_referral,1
27,106148,contractor,single,106.59845613568544,14,0.618872345950091,0,mobile,friend_referral,1
43,115018,unemployed,divorced,130.6931305737039,14,0.8954866797454648,0,mobile,organic_search,1
52,66505,contractor,married,93.18170794221264,10,0.8217620944305108,1,desktop,friend_referral,1
30,66418,full_time,divorced,138.99913038774682,13,0.9322154640555124,0,mobile,organic_search,1
28,113948,full_time,married,108.4003428389674,16,0.6063576018630116,1,tablet,organic_search,1
59,106669,full_time,married,104.268879977339,7,0.5653311051735865,0,desktop,organic_search,1
63,69377,unemployed,married,138.34645988274812,13,0.4844967566123758,1,mobile,friend_referral,1
62,56607,unemployed,married,80.99164443441418,10,0.4549199093524215,1,tablet,organic_search,1
22,66806,unemployed,single,119.35519183552309,11,0.8088927236229501,0,mobile,friend_referral,1
19,99401,full_time,single,82.28305513290618,10,0.5107794142962577,0,mobile,friend_referral,1
47,49063,part_time,single,114.74346026219676,7,0.7551713096695898,1,tablet,organic_search,1
26,112906,full_time,married,104.0470279662264,9,0.7260123227777777,0,mobile,friend_referral,1
50,66762,part_time,single,126.14920238282744,8,0.4513999278246016,1,mobile,organic_search,1
44,48615,unemployed,married,103.18330769622123,11,0.7905661925013935,1,mobile,social_media_ad,1
18,102936,contractor,single,80.55663587701926,14,0.5660154060937301,1,tablet,social_media_ad,1
25,36198,unemployed,single,69.01617132806462,13,0.8434189258678757,1,tablet,social_media_ad,1
63,53477,unemployed,married,109.18574195374724,19,0.7672750853122583,1,mobile,social_media_ad,1
54,42692,full_time,single,112.62475039978736,10,0.4738578355799721,0,mobile,social_media_ad,1
30,82766,part_time,single,105.50408989460767,13,0.8738800690443372,0,desktop,social_media_ad,1
65,100674,part_time,single,77.04424784461123,8,0.4822281584632983,0,mobile,organic_search,1
33,119524,unemployed,married,81.62449019577393,9,0.7459718356682608,0,desktop,friend_referral,1
25,36956,unemployed,married,115.55116981198584,8,0.6662485561959945,1,mobile,friend_referral,1
46,49092,part_time,single,84.93240838465218,14,0.4932145468481271,1,mobile,organic_search,1
52,48251,unemployed,single,82.78693043706618,9,0.8623894616661085,1,tablet,social_media_ad,1
37,97360,contractor,married,128.4444716535677,11,0.412991823094922,1,mobile,organic_search,1
34,45933,contractor,divorced,129.71023773730946,9,0.8876755665109823,0,desktop,social_media_ad,1
65,34691,contractor,divorced,127.98199489615148,11,0.7337221766146602,1,desktop,social_media_ad,1
38,92069,unemployed,married,109.37119598163883,7,0.4425622732140669,1,tablet,friend_referral,1
53,30860,contractor,divorced,93.80205559393542,9,0.8503994581289397,0,tablet,friend_referral,1
37,61256,part_time,married,93.80380425676006,8,0.7041473406840217,1,tablet,organic_search,1
56,68114,full_time,single,69.20628332991114,10,0.4715664821613998,1,desktop,social_media_ad,0
54,96918,part_time,single,137.49417605219676,10,0.8198040462398035,0,mobile,social_media_ad,1
27,58931,full_time,divorced,84.55063946761054,10,0.443508830115981,0,mobile,friend_referral,1
50,44042,unemployed,single,137.6751524137627,6,0.6508725351249245,0,tablet,organic_search,1
29,97463,contractor,married,39.07150958135059,14,0.5462521726672084,0,mobile,social_media_ad,1
25,64460,contractor,married,128.1482583592985,9,0.9768126684261568,1,mobile,social_media_ad,1
51,30940,full_time,divorced,130.63813659031513,8,0.4514596823297733,0,mobile,friend_referral,1
35,32665,contractor,married,96.83646348785244,8,0.7293713918209181,0,tablet,organic_search,1
60,107475,full_time,married,113.12846036155555,11,0.9254937250774176,0,tablet,friend_referral,1
51,87946,full_time,married,110.19855969640746,9,0.8739599780674459,0,mobile,social_media_ad,1
22,54235,contractor,divorced,74.52139945738932,14,0.6261129450357596,0,tablet,organic_search,1
62,22739,contractor,married,97.98641881245872,4,0.6850629108969892,0,desktop,friend_referral,1
20,80410,contractor,divorced,122.9213884530077,9,0.4163285666295352,0,desktop,social_media_ad,0
45,37138,part_time,divorced,107.63289590881934,13,0.8204135235317331,1,desktop,friend_referral,1
26,66418,part_time,married,92.87743274320356,9,0.6355352623987921,1,desktop,organic_search,0
31,20534,full_time,divorced,112.74917986209954,7,0.7912118864544659,1,desktop,friend_referral,1
37,99183,part_time,married,99.16535089402308,7,0.4322757662366404,1,tablet,organic_search,1
36,45095,full_time,married,93.68889475615408,6,0.6283160405786972,1,mobile,organic_search,1
33,89959,unemployed,divorced,91.89593198265663,8,0.5820275539600555,0,mobile,friend_referral,1
56,102797,full_time,divorced,98.64755583858916,13,0.5668421533514508,1,tablet,social_media_ad,1
44,85942,full_time,divorced,104.52858422423937,14,0.6523768521589439,0,desktop,social_media_ad,1
40,77196,contractor,divorced,123.1011933543768,11,0.7131867238113452,0,desktop,social_media_ad,0
64,54217,part_time,married,108.421871428983,11,0.5913180158673873,0,desktop,friend_referral,1
41,62222,contractor,single,58.7886691298784,15,0.9298213703935332,0,desktop,organic_search,1
26,44127,full_time,single,128.46723475260993,14,0.5388080389526229,1,mobile,friend_referral,1
38,87684,unemployed,married,95.5594813812028,10,0.4936928495185038,1,desktop,organic_search,1
31,81078,part_time,married,86.68694521090023,14,0.5688810823708241,0,mobile,social_media_ad,1
65,100632,full_time,single,143.47880102062263,8,0.8486906385761488,0,mobile,friend_referral,0
64,35549,contractor,divorced,82.89836069067819,11,0.9578733790936924,1,desktop,social_media_ad,1
55,110880,full_time,married,62.26025852434788,7,0.6835159798562878,0,mobile,organic_search,0
52,76463,unemployed,divorced,91.97035211871912,11,0.9307440330650848,1,mobile,social_media_ad,1
65,119352,part_time,single,131.94515620952623,15,0.8172567895706015,0,tablet,organic_search,1
56,45739,part_time,married,100.93819616329714,14,0.9745627709041892,1,tablet,friend_referral,1
42,90122,full_time,married,105.1801610716748,10,0.7113146810510217,0,mobile,organic_search,1
57,66660,contractor,single,83.98128552607416,9,0.4604564685187149,1,tablet,social_media_ad,1
47,101899,full_time,divorced,81.730883596413,11,0.8382888510713887,0,tablet,social_media_ad,0
60,102987,part_time,divorced,75.13622717068716,13,0.8215275677116749,1,mobile,social_media_ad,1
31,32404,contractor,married,109.8759999489658,11,0.4063193552308188,0,mobile,social_media_ad,1
23,102421,full_time,divorced,98.21799979619352,4,0.4918320333107153,0,mobile,friend_referral,1
49,37883,full_time,single,132.5327276746692,14,0.5935573023010076,0,mobile,social_media_ad,1
56,95476,part_time,married,60.16200405685751,12,0.8341095801587848,0,desktop,friend_referral,1
57,59220,unemployed,single,105.79073673287698,8,0.6599999963926849,1,mobile,organic_search,0
37,24025,unemployed,divorced,129.41429779933716,12,0.5922395530104873,0,desktop,friend_referral,1
41,35960,full_time,divorced,93.31141396480945,10,0.6433304617812461,0,tablet,social_media_ad,1
52,67295,part_time,single,68.94060388524892,11,0.8711492067012329,1,mobile,friend_referral,1
32,54578,unemployed,single,110.8104037869794,6,0.9508514321325504,0,mobile,organic_search,1
54,63066,contractor,divorced,93.95176660887869,13,0.7010619971067729,0,mobile,friend_referral,1
62,114108,part_time,single,106.3280336158857,17,0.5781002009780805,1,mobile,social_media_ad,1
58,27853,part_time,divorced,88.27309911481505,11,0.7376230583620218,0,mobile,organic_search,1
47,89783,part_time,divorced,105.35106352649512,9,0.9359212666288724,1,tablet,organic_search,1
26,54069,contractor,divorced,94.81493614803416,9,0.8291772375688228,0,tablet,organic_search,1
61,55349,full_time,single,122.8116066194078,14,0.9941152563603178,0,mobile,social_media_ad,1
29,82637,contractor,single,92.18149805191716,11,0.6013722728371298,1,mobile,social_media_ad,1
25,108916,part_time,married,108.07316619959148,7,0.4556941406568346,0,tablet,friend_referral,1
24,38782,full_time,married,121.53019022246713,10,0.6288084893081165,0,desktop,organic_search,1
57,48036,full_time,single,128.16252172702644,9,0.481546373385897,1,tablet,social_media_ad,1
50,84016,contractor,single,76.87493537713746,11,0.5384271817898547,0,desktop,social_media_ad,1
31,37304,full_time,divorced,105.2530027358703,6,0.4472518886640652,0,tablet,friend_referral,1
55,23121,contractor,married,129.57833108095167,14,0.6820306977833583,0,tablet,organic_search,1
62,114881,unemployed,married,95.41003168513372,11,0.6510304758066723,0,mobile,friend_referral,0
61,76117,full_time,married,116.16139025320216,9,0.4582284529186695,1,desktop,social_media_ad,1
50,73309,contractor,single,124.63968240638869,9,0.5174559425400521,1,desktop,social_media_ad,1
29,51923,unemployed,single,130.30243641530797,8,0.9451631624538356,0,mobile,organic_search,0
48,58169,full_time,married,103.51297176589952,15,0.4235591317788582,0,tablet,organic_search,1
24,70281,full_time,married,108.8320171966647,12,0.7423637774798416,0,tablet,social_media_ad,1
32,113144,part_time,married,95.7183010674874,13,0.4389086943592182,0,mobile,friend_referral,1
49,26901,contractor,divorced,111.4392986944288,8,0.6171446360707616,0,desktop,organic_search,0
29,86985,full_time,single,93.47711673607762,12,0.4373524336394878,1,mobile,organic_search,1
22,44161,contractor,single,92.99894190962458,15,0.7267135785569674,0,mobile,friend_referral,0
43,60927,contractor,divorced,98.12086879809851,10,0.6473133169655366,0,desktop,organic_search,1
53,50341,full_time,divorced,101.5476655366811,17,0.7228720106360318,0,desktop,friend_referral,0
20,41225,unemployed,divorced,104.419804954981,10,0.7416064954297832,0,mobile,friend_referral,1
56,107939,full_time,single,107.19135476576308,9,0.5771574146622844,0,mobile,organic_search,1
47,89639,full_time,single,82.30157541601892,8,0.5833768264403136,0,desktop,social_media_ad,1
61,118750,part_time,married,105.02951637995564,12,0.834156257188684,0,mobile,social_media_ad,1
42,50134,full_time,single,74.92514922207619,9,0.7690729819623036,0,tablet,organic_search,1
52,57038,contractor,divorced,119.8588933951618,7,0.5606601767789448,1,mobile,friend_referral,1
65,49424,full_time,divorced,85.49083014870043,12,0.449183751371992,1,mobile,organic_search,1
48,40566,part_time,single,93.62043395322893,9,0.5023913200972605,0,tablet,friend_referral,1
28,53332,full_time,married,90.3836842503132,9,0.7308770743070292,1,tablet,organic_search,1
19,77204,contractor,divorced,105.24636274964784,14,0.6542385618731252,0,tablet,organic_search,1
60,82894,part_time,married,119.008796902588,12,0.533141556174421,1,tablet,friend_referral,1
38,78408,contractor,married,163.96796386583767,10,0.7534269027890221,0,desktop,friend_referral,1
25,114615,full_time,divorced,62.81233105688626,12,0.437081186312933,1,tablet,social_media_ad,1
27,25636,full_time,divorced,67.0864923965253,7,0.915444409653938,1,tablet,social_media_ad,1
56,119025,unemployed,single,117.171810918644,6,0.9457649080752136,0,tablet,social_media_ad,1
